id,text,answer,solution
50,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol is a reliable data transfer protocol that allows a sender to retransmit only the lost or corrupted packets, rather than the entire data stream. It uses a sliding window to track the sequence numbers of packets that have been sent and acknowledged. The window size determines the maximum number of packets that can be sent before an acknowledgment is required. A larger window size allows for higher throughput, but also increases the risk of lost packets due to network congestion.

  given values:
  Frame Size (f) = 6 KB * 8 = 48 Kb
  bandwidth (B) = 2.0 Mbps = 2.0 * 10^6 bps
  propagation delay (T_{p}) = 90 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(48 Kb)/(2.0*10^6 b)$
  $T_{t}=(48*1000 b)/(2.0*10^6 b)$
  $T_{t}=(48000 b)/(2.0*10^6 b)$
  $T_{t}=0.024 sec$
  $T_{t}=24.0msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  90/24.0
  $a = 3.75

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*3.75)$
  $n = 0.8*(1+7.5)$
  $n = 0.8*(8.5)$
  $n = 6.800000000000001$
  $n = 6.800000000000001 ~ 7

  Window size is 7 
  The answer is: 7",7.0
51,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  The Selective Repeat Sliding Window protocol is a data transmission protocol that allows the sender to send multiple frames at once, and the receiver to acknowledge each frame individually. The window size is the number of frames that the sender can send before waiting for an acknowledgment. A larger window size allows for more efficient data transfer, but it also increases the risk of data loss if a frame is lost or corrupted.

  given values:
  Frame Size (f) = 8 KB * 8 = 64 Kb
  bandwidth (B) = 2.0 Mbps = 2.0 * 10^6 bps
  propagation delay (T_{p}) = 80 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(64 Kb)/(2.0*10^6 b)$
  $T_{t}=(64*1000 b)/(2.0*10^6 b)$
  $T_{t}=(64000 b)/(2.0*10^6 b)$
  $T_{t}=0.032 sec$
  $T_{t}=32.0msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  80/32.0
  $a = 2.5

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*2.5)$
  $n = 0.8*(1+5.0)$
  $n = 0.8*(6.0)$
  $n = 4.800000000000001$
  $n = 4.800000000000001 ~ 5

  Window size is 5 
  The answer is: 5",5.0
52,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol is a data transmission protocol that allows a sender to retransmit only the lost or corrupted packets, rather than the entire data stream. It uses a sliding window to track the sequence numbers of packets that have been sent and acknowledged. The window size determines the maximum number of packets that can be sent without acknowledgment. A larger window size allows for higher throughput, but also increases the risk of packet loss and retransmission.

  given values:
  Frame Size (f) = 10 KB * 8 = 80 Kb
  bandwidth (B) = 2.5 Mbps = 2.5 * 10^6 bps
  propagation delay (T_{p}) = 80 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(80 Kb)/(2.5*10^6 b)$
  $T_{t}=(80*1000 b)/(2.5*10^6 b)$
  $T_{t}=(80000 b)/(2.5*10^6 b)$
  $T_{t}=0.032 sec$
  $T_{t}=32.0msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  80/32.0
  $a = 2.5

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*2.5)$
  $n = 0.8*(1+5.0)$
  $n = 0.8*(6.0)$
  $n = 4.800000000000001$
  $n = 4.800000000000001 ~ 5

  Window size is 5 
  The answer is: 5",5.0
53,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol (SR-SWP) is a reliable data transfer protocol that allows for efficient retransmission of lost or corrupted data packets. It uses a sliding window mechanism to control the flow of data, where the sender maintains a window of packets that can be sent without waiting for an acknowledgment. The window size determines the maximum number of packets that can be sent before an acknowledgment is received. A larger window size allows for higher throughput but increases the risk of packet loss, while a smaller window size reduces the risk of packet loss but decreases throughput.

  given values:
  Frame Size (f) = 8 KB * 8 = 64 Kb
  bandwidth (B) = 0.5 Mbps = 0.5 * 10^6 bps
  propagation delay (T_{p}) = 90 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(64 Kb)/(0.5*10^6 b)$
  $T_{t}=(64*1000 b)/(0.5*10^6 b)$
  $T_{t}=(64000 b)/(0.5*10^6 b)$
  $T_{t}=0.128 sec$
  $T_{t}=128.0msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  90/128.0
  $a = 0.7

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*0.7)$
  $n = 0.8*(1+1.4)$
  $n = 0.8*(2.4)$
  $n = 1.92$
  $n = 1.92 ~ 2

  Window size is 2 
  The answer is: 2",2.0
54,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol is a reliable data transmission protocol that allows the receiver to selectively acknowledge received packets and request retransmission of lost packets. It uses a sliding window to track the sequence numbers of packets that have been sent and acknowledged. The window size determines the maximum number of packets that can be sent before an acknowledgement is received, and it affects the efficiency and reliability of the protocol. A larger window size allows for higher throughput but increases the risk of packet loss, while a smaller window size reduces the risk of packet loss but decreases the throughput.

  given values:
  Frame Size (f) = 3 KB * 8 = 24 Kb
  bandwidth (B) = 1.5 Mbps = 1.5 * 10^6 bps
  propagation delay (T_{p}) = 30 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(24 Kb)/(1.5*10^6 b)$
  $T_{t}=(24*1000 b)/(1.5*10^6 b)$
  $T_{t}=(24000 b)/(1.5*10^6 b)$
  $T_{t}=0.016 sec$
  $T_{t}=16.0msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  30/16.0
  $a = 1.88

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*1.88)$
  $n = 0.8*(1+3.76)$
  $n = 0.8*(4.76)$
  $n = 3.808$
  $n = 3.808 ~ 4

  Window size is 4 
  The answer is: 4",4.0
55,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol is a reliable data transmission protocol used in computer networks. It allows the sender to send multiple packets within a window size, and the receiver to acknowledge the received packets selectively. The window size determines the number of packets that can be sent or received at a time, and it affects the efficiency and performance of the protocol. A larger window size allows for higher throughput, but it also increases the risk of packet loss and retransmission.

  given values:
  Frame Size (f) = 4 KB * 8 = 32 Kb
  bandwidth (B) = 3.0 Mbps = 3.0 * 10^6 bps
  propagation delay (T_{p}) = 50 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(32 Kb)/(3.0*10^6 b)$
  $T_{t}=(32*1000 b)/(3.0*10^6 b)$
  $T_{t}=(32000 b)/(3.0*10^6 b)$
  $T_{t}=0.01067 sec$
  $T_{t}=10.67msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  50/10.67
  $a = 4.69

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*4.69)$
  $n = 0.8*(1+9.38)$
  $n = 0.8*(10.38)$
  $n = 8.304$
  $n = 8.304 ~ 9

  Window size is 9 
  The answer is: 9",9.0
56,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol (SR-SWP) is a data transmission protocol that allows a receiver to selectively acknowledge received packets, enabling efficient retransmission of lost or corrupted packets. It uses a sliding window mechanism, where the sender maintains a window of packets that can be sent without waiting for an acknowledgment. The window size determines the maximum number of packets that can be sent before an acknowledgment is received, with a larger window size allowing for higher throughput but potentially increased latency.

  given values:
  Frame Size (f) = 6 KB * 8 = 48 Kb
  bandwidth (B) = 1.0 Mbps = 1.0 * 10^6 bps
  propagation delay (T_{p}) = 70 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(48 Kb)/(1.0*10^6 b)$
  $T_{t}=(48*1000 b)/(1.0*10^6 b)$
  $T_{t}=(48000 b)/(1.0*10^6 b)$
  $T_{t}=0.048 sec$
  $T_{t}=48.0msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  70/48.0
  $a = 1.46

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*1.46)$
  $n = 0.8*(1+2.92)$
  $n = 0.8*(3.92)$
  $n = 3.136$
  $n = 3.136 ~ 4

  Window size is 4 
  The answer is: 4",4.0
57,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol is a reliable data transfer protocol that allows for the retransmission of lost or corrupted packets. It uses a sliding window to track the sequence numbers of packets that have been sent and received. The window size determines the maximum number of packets that can be sent before an acknowledgment is received. A larger window size allows for higher throughput, but also increases the risk of packet loss.

  given values:
  Frame Size (f) = 4 KB * 8 = 32 Kb
  bandwidth (B) = 3.0 Mbps = 3.0 * 10^6 bps
  propagation delay (T_{p}) = 20 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(32 Kb)/(3.0*10^6 b)$
  $T_{t}=(32*1000 b)/(3.0*10^6 b)$
  $T_{t}=(32000 b)/(3.0*10^6 b)$
  $T_{t}=0.01067 sec$
  $T_{t}=10.67msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  20/10.67
  $a = 1.87

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*1.87)$
  $n = 0.8*(1+3.74)$
  $n = 0.8*(4.74)$
  $n = 3.7920000000000003$
  $n = 3.7920000000000003 ~ 4

  Window size is 4 
  The answer is: 4",4.0
58,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol is a data transmission protocol that allows a sender to send multiple frames without waiting for an acknowledgment for each frame. The window size is the number of frames that the sender can send without waiting for an acknowledgment. A larger window size allows for higher throughput, but it also increases the risk of data loss if a frame is lost or corrupted.

  given values:
  Frame Size (f) = 2 KB * 8 = 16 Kb
  bandwidth (B) = 1.0 Mbps = 1.0 * 10^6 bps
  propagation delay (T_{p}) = 60 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(16 Kb)/(1.0*10^6 b)$
  $T_{t}=(16*1000 b)/(1.0*10^6 b)$
  $T_{t}=(16000 b)/(1.0*10^6 b)$
  $T_{t}=0.016 sec$
  $T_{t}=16.0msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  60/16.0
  $a = 3.75

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*3.75)$
  $n = 0.8*(1+7.5)$
  $n = 0.8*(8.5)$
  $n = 6.800000000000001$
  $n = 6.800000000000001 ~ 7

  Window size is 7 
  The answer is: 7",7.0
59,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol is a reliable data transfer protocol that allows the sender to send multiple frames at a time and the receiver to acknowledge each frame individually. The window size in this protocol determines the number of frames that can be sent or received at a time. A larger window size allows for higher throughput but also increases the risk of data loss in case of errors.

  given values:
  Frame Size (f) = 1 KB * 8 = 8 Kb
  bandwidth (B) = 4.5 Mbps = 4.5 * 10^6 bps
  propagation delay (T_{p}) = 80 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(8 Kb)/(4.5*10^6 b)$
  $T_{t}=(8*1000 b)/(4.5*10^6 b)$
  $T_{t}=(8000 b)/(4.5*10^6 b)$
  $T_{t}=0.00178 sec$
  $T_{t}=1.78msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  80/1.78
  $a = 44.94

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*44.94)$
  $n = 0.8*(1+89.88)$
  $n = 0.8*(90.88)$
  $n = 72.704$
  $n = 72.704 ~ 73

  Window size is 73 
  The answer is: 73",73.0
60,"Consider a selective repeat sliding window protocol that uses a frame size of 2 KB to send data on a 3.5 Mbps link with a one-way latency of 80 msec. To achieve a link utilization of 80%, calculate the approximate window size?","
  Selective Repeat Sliding Window Protocol is a data transmission protocol that allows a sender to transmit data in a continuous stream, while the receiver can acknowledge and request retransmission of only the lost or corrupted packets. The window size in this protocol defines the maximum number of packets that can be transmitted without waiting for an acknowledgment. It helps optimize network performance by balancing the trade-off between efficiency and reliability.

  given values:
  Frame Size (f) = 1 KB * 8 = 8 Kb
  bandwidth (B) = 3.0 Mbps = 3.0 * 10^6 bps
  propagation delay (T_{p}) = 90 ms
  Utilization (U) = 80% = 0.8

  The transition delay is given by:
  $transition time(T_{t})=Frame size(f)/Bandwidth(B)$
  $T_{t}=(8 Kb)/(3.0*10^6 b)$
  $T_{t}=(8*1000 b)/(3.0*10^6 b)$
  $T_{t}=(8000 b)/(3.0*10^6 b)$
  $T_{t}=0.00267 sec$
  $T_{t}=2.67msec$

  let n be the window size.
  Utilization of a network is given by:
  $Utilization = n/(1+2a)$

  $where a = Propagation time (T_{p})/ transmission time (T_{t})$
  $a = T_{p}/T_{t}$
  $a =  90/2.67
  $a = 33.71

  Subsituting in the formula:
  $UtiliZation = n/(1+2*a)$
  $n = UtiliZation*(1+2*a)$
  $n = 0.8*(1+2*33.71)$
  $n = 0.8*(1+67.42)$
  $n = 0.8*(68.42)$
  $n = 54.736000000000004$
  $n = 54.736000000000004 ~ 55

  Window size is 55 
  The answer is: 55",55.0
